7.691749572753906250e+01,9.774465942382812500e+01,1.786522827148437500e+02,1.082909164428710938e+02,1.190220336914062500e+02,1.592829895019531250e+02,8.458248138427734375e+01,1.673064880371093750e+02,1.546658477783203125e+02,1.774924316406250000e+02
7.520935058593750000e+01,9.467771911621093750e+01,1.878795776367187500e+02,1.128643417358398438e+02,1.243955917358398438e+02,1.319152374267578125e+02,8.929911804199218750e+01,1.773498992919921875e+02,1.487832031250000000e+02,1.853797607421875000e+02
7.322564697265625000e+01,1.069532089233398438e+02,1.741656188964843750e+02,1.002147064208984375e+02,1.356756896972656250e+02,1.367969970703125000e+02,8.964797973632812500e+01,1.737949829101562500e+02,1.635862884521484375e+02,1.678684844970703125e+02
7.910248565673828125e+01,1.036091537475585938e+02,1.759078216552734375e+02,1.034399871826171875e+02,1.295912475585937500e+02,1.456434783935546875e+02,9.297558593750000000e+01,1.674257812500000000e+02,1.669528808593750000e+02,1.671292724609375000e+02
6.964068603515625000e+01,1.074638595581054688e+02,1.849543914794921875e+02,1.003894958496093750e+02,1.323384094238281250e+02,1.653977966308593750e+02,9.752388000488281250e+01,1.915626678466796875e+02,1.597365875244140625e+02,1.874622497558593750e+02
7.710375213623046875e+01,1.033604354858398438e+02,1.733190917968750000e+02,1.035122528076171875e+02,1.314544219970703125e+02,1.328358459472656250e+02,1.000326080322265625e+02,1.787438964843750000e+02,1.557422637939453125e+02,1.793114471435546875e+02
7.948264312744140625e+01,1.068070831298828125e+02,1.785562133789062500e+02,1.001474761962890625e+02,1.148482818603515625e+02,1.616404418945312500e+02,1.081381225585937500e+02,1.839189453125000000e+02,1.658252258300781250e+02,1.811607666015625000e+02
8.633998870849609375e+01,9.326992034912109375e+01,1.761843109130859375e+02,1.140298080444335938e+02,1.503446655273437500e+02,1.375788269042968750e+02,9.552191162109375000e+01,1.736786193847656250e+02,1.486931152343750000e+02,1.851481933593750000e+02
8.452360534667968750e+01,9.907000732421875000e+01,1.725068054199218750e+02,1.082491912841796875e+02,1.370802307128906250e+02,1.486388854980468750e+02,9.316178894042968750e+01,1.714928436279296875e+02,1.514894409179687500e+02,1.755376281738281250e+02
7.060490417480468750e+01,1.032297058105468750e+02,1.883555297851562500e+02,1.041106796264648438e+02,1.327948455810546875e+02,1.524375610351562500e+02,9.732378387451171875e+01,1.862628173828125000e+02,1.632664031982421875e+02,1.865179901123046875e+02
6.912822723388671875e+01,1.017794723510742188e+02,1.829194946289062500e+02,1.060130004882812500e+02,1.225515899658203125e+02,1.693829803466796875e+02,9.070757293701171875e+01,1.844676208496093750e+02,1.606897735595703125e+02,1.856565551757812500e+02
7.843791198730468750e+01,1.124506149291992188e+02,1.723335571289062500e+02,9.506621551513671875e+01,1.269342269897460938e+02,1.380724792480468750e+02,1.046295776367187500e+02,1.823034057617187500e+02,1.633972167968750000e+02,1.730038299560546875e+02
8.091250610351562500e+01,9.840747070312500000e+01,1.776604614257812500e+02,1.093803329467773438e+02,1.392691345214843750e+02,1.457065887451171875e+02,9.009252929687500000e+01,1.715756225585937500e+02,1.565898895263671875e+02,1.762411499023437500e+02
8.552154541015625000e+01,9.297344207763671875e+01,1.736929016113281250e+02,1.145650177001953125e+02,1.144356689453125000e+02,1.362324829101562500e+02,8.627969360351562500e+01,1.654119262695312500e+02,1.441541748046875000e+02,1.790978851318359375e+02
8.109291076660156250e+01,1.035413818359375000e+02,1.809254455566406250e+02,1.043678512573242188e+02,1.389022827148437500e+02,1.254629364013671875e+02,9.857673645019531250e+01,1.732469482421875000e+02,1.589943695068359375e+02,1.733367309570312500e+02
8.558348846435546875e+01,1.028888168334960938e+02,1.739542846679687500e+02,1.040152740478515625e+02,1.353036499023437500e+02,1.460331420898437500e+02,9.184098815917968750e+01,1.683735656738281250e+02,1.622972106933593750e+02,1.645634918212890625e+02
7.395584869384765625e+01,9.559099578857421875e+01,1.801586914062500000e+02,1.114664840698242188e+02,1.318215942382812500e+02,1.496488647460937500e+02,8.619465637207031250e+01,1.736870574951171875e+02,1.461334991455078125e+02,1.817993011474609375e+02
8.924379730224609375e+01,1.015827636718750000e+02,1.671936340332031250e+02,1.054810104370117188e+02,1.482417602539062500e+02,1.310740509033203125e+02,1.055945281982421875e+02,1.824217529296875000e+02,1.559586791992187500e+02,1.799335174560546875e+02
8.876079559326171875e+01,1.058256454467773438e+02,1.686053161621093750e+02,1.019049072265625000e+02,1.465519409179687500e+02,1.372601470947265625e+02,9.937231445312500000e+01,1.664519348144531250e+02,1.679728546142578125e+02,1.636113433837890625e+02
7.825465393066406250e+01,9.717519378662109375e+01,1.817550659179687500e+02,1.096039276123046875e+02,1.263787078857421875e+02,1.524809570312500000e+02,8.626965332031250000e+01,1.749285736083984375e+02,1.536879577636718750e+02,1.829387512207031250e+02
7.660746765136718750e+01,9.330184173583984375e+01,1.900155639648437500e+02,1.146837005615234375e+02,1.165136337280273438e+02,1.627452850341796875e+02,9.048546600341796875e+01,1.792558441162109375e+02,1.527801513671875000e+02,1.908315887451171875e+02
8.037197875976562500e+01,9.170305633544921875e+01,1.778409881591796875e+02,1.161016693115234375e+02,1.468755187988281250e+02,1.436336059570312500e+02,8.673345184326171875e+01,1.754774017333984375e+02,1.456159515380859375e+02,1.866824645996093750e+02
7.975610351562500000e+01,9.416239929199218750e+01,1.842776947021484375e+02,1.137744369506835938e+02,1.183600006103515625e+02,1.492489929199218750e+02,8.400750732421875000e+01,1.658002014160156250e+02,1.577820434570312500e+02,1.810782928466796875e+02
8.659822845458984375e+01,1.114003906250000000e+02,1.663496704101562500e+02,9.603646087646484375e+01,1.391503295898437500e+02,1.484648437500000000e+02,1.083287200927734375e+02,1.784234313964843750e+02,1.648143310546875000e+02,1.658633575439453125e+02
7.637171173095703125e+01,1.084727478027343750e+02,1.755939025878906250e+02,9.937361145019531250e+01,1.279661254882812500e+02,1.543362121582031250e+02,1.022793731689453125e+02,1.698361816406250000e+02,1.762183074951171875e+02,1.630435485839843750e+02
7.992861938476562500e+01,1.114388427734375000e+02,1.737071990966796875e+02,9.622985839843750000e+01,1.448889160156250000e+02,1.217436447143554688e+02,1.160303802490234375e+02,1.834896087646484375e+02,1.680309753417968750e+02,1.742835083007812500e+02
8.480744171142578125e+01,1.056230316162109375e+02,1.720601806640625000e+02,1.013119506835937500e+02,1.512849121093750000e+02,1.243981246948242188e+02,1.109860076904296875e+02,1.741454925537109375e+02,1.648952331542968750e+02,1.685426635742187500e+02
7.689723205566406250e+01,1.100928878784179688e+02,1.766907653808593750e+02,9.677470397949218750e+01,1.299342041015625000e+02,1.594883422851562500e+02,1.084546203613281250e+02,1.832131652832031250e+02,1.657974548339843750e+02,1.765637054443359375e+02
7.625736999511718750e+01,1.005157470703125000e+02,1.738810729980468750e+02,1.073738708496093750e+02,1.308919677734375000e+02,1.254185791015625000e+02,9.139913177490234375e+01,1.795220184326171875e+02,1.512695922851562500e+02,1.818597259521484375e+02
8.803743743896484375e+01,9.505220794677734375e+01,1.753978881835937500e+02,1.120166015625000000e+02,1.249821395874023438e+02,1.407033233642578125e+02,8.610803222656250000e+01,1.578295135498046875e+02,1.574971923828125000e+02,1.716706237792968750e+02
7.986679840087890625e+01,1.186996078491210938e+02,1.698710021972656250e+02,8.935757446289062500e+01,1.395531005859375000e+02,1.323722076416015625e+02,1.131546783447265625e+02,1.766743011474609375e+02,1.789950408935546875e+02,1.579928894042968750e+02
8.423538208007812500e+01,9.060775756835937500e+01,1.863287963867187500e+02,1.172847900390625000e+02,1.369533386230468750e+02,1.373899841308593750e+02,8.707756805419921875e+01,1.621541900634765625e+02,1.556944274902343750e+02,1.811589050292968750e+02
7.913899230957031250e+01,1.083304061889648438e+02,1.704463958740234375e+02,9.889476013183593750e+01,1.419816589355468750e+02,1.425859832763671875e+02,1.002418136596679688e+02,1.767432250976562500e+02,1.654233398437500000e+02,1.677730865478515625e+02
7.886061096191406250e+01,9.834712982177734375e+01,1.793596649169921875e+02,1.086552963256835938e+02,1.342378387451171875e+02,1.511851501464843750e+02,9.088509368896484375e+01,1.810897521972656250e+02,1.445146026611328125e+02,1.867092285156250000e+02
7.885549926757812500e+01,1.131513366699218750e+02,1.668071136474609375e+02,9.518347167968750000e+01,1.545584106445312500e+02,1.353815002441406250e+02,1.194707946777343750e+02,1.881031341552734375e+02,1.734777526855468750e+02,1.729904479980468750e+02
8.009159088134765625e+01,1.070733566284179688e+02,1.800196838378906250e+02,1.002956771850585938e+02,1.236428756713867188e+02,1.342706451416015625e+02,9.565941619873046875e+01,1.688109893798828125e+02,1.690300598144531250e+02,1.673385314941406250e+02
7.298480224609375000e+01,1.135184783935546875e+02,1.707330780029296875e+02,9.376714324951171875e+01,1.321535034179687500e+02,1.410444946289062500e+02,9.635833740234375000e+01,1.750317230224609375e+02,1.755233459472656250e+02,1.605287170410156250e+02
7.408106994628906250e+01,9.666683197021484375e+01,1.835149536132812500e+02,1.106591415405273438e+02,1.215597381591796875e+02,1.348681030273437500e+02,8.308129119873046875e+01,1.731351623535156250e+02,1.551297912597656250e+02,1.808748779296875000e+02
7.816213989257812500e+01,9.906673431396484375e+01,1.828228607177734375e+02,1.086388168334960938e+02,1.166040267944335938e+02,1.347940673828125000e+02,8.514513397216796875e+01,1.730952606201171875e+02,1.521876220703125000e+02,1.792148742675781250e+02
8.614588928222656250e+01,9.891960906982421875e+01,1.803646850585937500e+02,1.083821563720703125e+02,1.262767486572265625e+02,1.518145751953125000e+02,9.356179046630859375e+01,1.649258117675781250e+02,1.723129119873046875e+02,1.724106445312500000e+02
7.959426879882812500e+01,1.198886718750000000e+02,1.657782592773437500e+02,8.760173034667968750e+01,1.170113525390625000e+02,1.419306335449218750e+02,1.201868743896484375e+02,1.836598510742187500e+02,1.756381835937500000e+02,1.635986328125000000e+02
7.752864837646484375e+01,1.071031417846679688e+02,1.768824768066406250e+02,1.000447387695312500e+02,1.417945251464843750e+02,1.247769165039062500e+02,1.061134490966796875e+02,1.758019409179687500e+02,1.670189361572265625e+02,1.719162292480468750e+02
7.810544586181640625e+01,1.103291244506835938e+02,1.684150695800781250e+02,9.727156829833984375e+01,1.368165588378906250e+02,1.430100708007812500e+02,1.003035507202148438e+02,1.784142456054687500e+02,1.628315734863281250e+02,1.668491821289062500e+02
9.165235900878906250e+01,9.967571258544921875e+01,1.683857116699218750e+02,1.074772796630859375e+02,1.072115020751953125e+02,1.352856750488281250e+02,9.582975769042968750e+01,1.779248504638671875e+02,1.395938110351562500e+02,1.838708496093750000e+02
7.236810302734375000e+01,1.021307296752929688e+02,1.843103027343750000e+02,1.048566894531250000e+02,1.260609588623046875e+02,1.481641235351562500e+02,8.689799499511718750e+01,1.704352722167968750e+02,1.639768218994140625e+02,1.731338806152343750e+02
8.266657257080078125e+01,1.062746200561523438e+02,1.645499114990234375e+02,1.008913726806640625e+02,1.381220245361328125e+02,1.346610412597656250e+02,1.098961334228515625e+02,1.788421020507812500e+02,1.627263336181640625e+02,1.712125244140625000e+02
8.147768402099609375e+01,1.002112426757812500e+02,1.754458618164062500e+02,1.067246322631835938e+02,1.377345733642578125e+02,1.318504791259765625e+02,1.005909347534179688e+02,1.844009246826171875e+02,1.473241424560546875e+02,1.862624206542968750e+02
8.234358215332031250e+01,1.161190185546875000e+02,1.641972808837890625e+02,9.120829772949218750e+01,1.227750701904296875e+02,1.442983703613281250e+02,1.134683685302734375e+02,1.795402069091796875e+02,1.723936157226562500e+02,1.626502685546875000e+02
8.068803405761718750e+01,1.062277374267578125e+02,1.729689025878906250e+02,1.012371520996093750e+02,1.175211105346679688e+02,1.409121398925781250e+02,1.039957427978515625e+02,1.801412200927734375e+02,1.576284179687500000e+02,1.793773651123046875e+02
7.780659484863281250e+01,9.770964050292968750e+01,1.806027679443359375e+02,1.092342453002929688e+02,1.247253570556640625e+02,1.412080383300781250e+02,8.520520782470703125e+01,1.747020721435546875e+02,1.542808532714843750e+02,1.822648010253906250e+02
8.142979431152343750e+01,1.039816513061523438e+02,1.745011444091796875e+02,1.029945373535156250e+02,1.295938720703125000e+02,1.541755371093750000e+02,9.303433227539062500e+01,1.700298919677734375e+02,1.649774780273437500e+02,1.692357177734375000e+02
9.287104797363281250e+01,1.021852340698242188e+02,1.658527679443359375e+02,1.044376068115234375e+02,9.882919311523437500e+01,1.375787048339843750e+02,9.510998535156250000e+01,1.692210693359375000e+02,1.492684936523437500e+02,1.754828491210937500e+02
8.424755859375000000e+01,9.880416107177734375e+01,1.754248962402343750e+02,1.089945373535156250e+02,1.238151092529296875e+02,1.370852355957031250e+02,8.854118347167968750e+01,1.652773284912109375e+02,1.551884002685546875e+02,1.735383300781250000e+02
8.517123413085937500e+01,1.180622406005859375e+02,1.685984497070312500e+02,8.986217498779296875e+01,1.290301818847656250e+02,1.415749206542968750e+02,1.066016998291015625e+02,1.711122436523437500e+02,1.739651947021484375e+02,1.499278259277343750e+02
8.936784362792968750e+01,1.057674407958984375e+02,1.693807220458984375e+02,1.012943115234375000e+02,1.488205871582031250e+02,1.447676696777343750e+02,1.064455566406250000e+02,1.848210144042968750e+02,1.519786376953125000e+02,1.810025939941406250e+02
7.201216125488281250e+01,1.045313339233398438e+02,1.810277404785156250e+02,1.023682250976562500e+02,1.350727996826171875e+02,1.559903869628906250e+02,9.248660278320312500e+01,1.774224243164062500e+02,1.627324676513671875e+02,1.760437316894531250e+02
7.295442199707031250e+01,1.037079925537109375e+02,1.759300842285156250e+02,1.036283798217773438e+02,1.387260742187500000e+02,1.480942077636718750e+02,8.937243652343750000e+01,1.758521118164062500e+02,1.574126586914062500e+02,1.766257019042968750e+02
7.692138671875000000e+01,1.023697814941406250e+02,1.807635955810546875e+02,1.046942977905273438e+02,1.320695495605468750e+02,1.284785766601562500e+02,1.004915771484375000e+02,1.790355682373046875e+02,1.515503387451171875e+02,1.812455902099609375e+02
7.045863342285156250e+01,1.138557281494140625e+02,1.797388610839843750e+02,9.370312500000000000e+01,1.340045776367187500e+02,1.175526580810546875e+02,1.011964035034179688e+02,1.795843963623046875e+02,1.739655151367187500e+02,1.623763122558593750e+02
8.345337677001953125e+01,1.066065979003906250e+02,1.736059265136718750e+02,1.004511108398437500e+02,1.275118331909179688e+02,1.398654174804687500e+02,9.639360046386718750e+01,1.721684570312500000e+02,1.738656005859375000e+02,1.667931823730468750e+02
8.873788452148437500e+01,1.083463287353515625e+02,1.636214447021484375e+02,9.955604553222656250e+01,1.389075317382812500e+02,1.288257141113281250e+02,1.007054061889648438e+02,1.710009155273437500e+02,1.532157287597656250e+02,1.657291564941406250e+02
9.038470458984375000e+01,9.242491912841796875e+01,1.698838806152343750e+02,1.155814361572265625e+02,1.301317138671875000e+02,1.454701690673828125e+02,8.017937469482421875e+01,1.601208343505859375e+02,1.399896087646484375e+02,1.788434448242187500e+02
8.455980682373046875e+01,9.908618164062500000e+01,1.767997436523437500e+02,1.082968597412109375e+02,1.479812011718750000e+02,1.404479675292968750e+02,9.099607849121093750e+01,1.655053100585937500e+02,1.598159179687500000e+02,1.746952819824218750e+02
6.938661193847656250e+01,9.484828948974609375e+01,1.944855651855468750e+02,1.120383605957031250e+02,1.292974853515625000e+02,1.252835083007812500e+02,9.467742156982421875e+01,1.734206237792968750e+02,1.560926513671875000e+02,1.811360321044921875e+02
7.578054809570312500e+01,1.059001083374023438e+02,1.794035949707031250e+02,1.012432479858398438e+02,1.532607116699218750e+02,1.516910705566406250e+02,9.219042205810546875e+01,1.817094421386718750e+02,1.645752258300781250e+02,1.737469177246093750e+02
7.906996154785156250e+01,9.844233703613281250e+01,1.800520935058593750e+02,1.082704925537109375e+02,1.292736511230468750e+02,1.291983337402343750e+02,8.658723449707031250e+01,1.627500610351562500e+02,1.584938812255859375e+02,1.697917480468750000e+02
7.581619262695312500e+01,1.125196685791015625e+02,1.710557556152343750e+02,9.528765106201171875e+01,1.323192138671875000e+02,1.507902526855468750e+02,1.073223190307617188e+02,1.831166687011718750e+02,1.672015533447265625e+02,1.713098144531250000e+02
7.811045074462890625e+01,1.094210052490234375e+02,1.801804504394531250e+02,9.735619354248046875e+01,1.294035491943359375e+02,1.584265441894531250e+02,1.074394531250000000e+02,1.831570434570312500e+02,1.661945495605468750e+02,1.760496673583984375e+02
8.615888977050781250e+01,1.010857391357421875e+02,1.710955200195312500e+02,1.066839752197265625e+02,1.499562988281250000e+02,1.419065246582031250e+02,1.066407089233398438e+02,1.837853393554687500e+02,1.516827087402343750e+02,1.823968200683593750e+02
8.095503234863281250e+01,1.038611297607421875e+02,1.708746795654296875e+02,1.032262802124023438e+02,1.338056335449218750e+02,1.345948944091796875e+02,9.531288909912109375e+01,1.681147155761718750e+02,1.610766143798828125e+02,1.672190551757812500e+02
8.341458129882812500e+01,1.118970947265625000e+02,1.686456298828125000e+02,9.471050262451171875e+01,1.195377502441406250e+02,1.427263183593750000e+02,1.147323226928710938e+02,1.860294494628906250e+02,1.608182678222656250e+02,1.765479431152343750e+02
7.768186187744140625e+01,1.095202789306640625e+02,1.703479309082031250e+02,9.765522766113281250e+01,1.427598876953125000e+02,1.334526824951171875e+02,1.065546264648437500e+02,1.785562438964843750e+02,1.591319580078125000e+02,1.704796905517578125e+02
8.455032348632812500e+01,9.920574188232421875e+01,1.745886077880859375e+02,1.089099578857421875e+02,1.273311691284179688e+02,1.491559448242187500e+02,8.118911743164062500e+01,1.628828430175781250e+02,1.558233795166015625e+02,1.711524505615234375e+02
7.456129455566406250e+01,1.144365768432617188e+02,1.760474090576171875e+02,9.286340332031250000e+01,1.248638763427734375e+02,1.513153686523437500e+02,1.085862884521484375e+02,1.790129089355468750e+02,1.753836517333984375e+02,1.660994567871093750e+02
8.442759704589843750e+01,9.990133666992187500e+01,1.709638977050781250e+02,1.073816452026367188e+02,1.054204330444335938e+02,1.290097961425781250e+02,9.257088470458984375e+01,1.756784515380859375e+02,1.421524658203125000e+02,1.866372070312500000e+02
7.579702758789062500e+01,9.923048400878906250e+01,1.828221435546875000e+02,1.083039093017578125e+02,1.399420776367187500e+02,1.324858398437500000e+02,8.700944519042968750e+01,1.714709167480468750e+02,1.624309082031250000e+02,1.758945159912109375e+02
8.829432678222656250e+01,1.121761474609375000e+02,1.738748779296875000e+02,9.501912689208984375e+01,1.280182495117187500e+02,1.441510620117187500e+02,1.163242950439453125e+02,1.801247558593750000e+02,1.758637390136718750e+02,1.660391998291015625e+02
8.825292968750000000e+01,1.073261566162109375e+02,1.677907104492187500e+02,9.975295257568359375e+01,1.314682769775390625e+02,1.332165527343750000e+02,1.055197448730468750e+02,1.847406616210937500e+02,1.566867980957031250e+02,1.751671600341796875e+02
8.213819885253906250e+01,9.456953430175781250e+01,1.752926483154296875e+02,1.121025314331054688e+02,1.027940216064453125e+02,1.321964111328125000e+02,8.570601654052734375e+01,1.652415771484375000e+02,1.475398406982421875e+02,1.776933898925781250e+02
8.093492126464843750e+01,1.143143768310546875e+02,1.686531677246093750e+02,9.282608032226562500e+01,1.392675628662109375e+02,1.399363403320312500e+02,1.157261581420898438e+02,1.884484710693359375e+02,1.671971740722656250e+02,1.760320129394531250e+02
7.878787231445312500e+01,1.119733886718750000e+02,1.667578887939453125e+02,9.525008392333984375e+01,1.524862976074218750e+02,1.387276458740234375e+02,1.131468963623046875e+02,1.843784179687500000e+02,1.630455932617187500e+02,1.722441864013671875e+02
8.367549133300781250e+01,1.102998275756835938e+02,1.718985290527343750e+02,9.692025756835937500e+01,1.314915771484375000e+02,1.403119506835937500e+02,1.061324615478515625e+02,1.764032897949218750e+02,1.725888977050781250e+02,1.685946350097656250e+02
7.456443023681640625e+01,1.032677536010742188e+02,1.813184051513671875e+02,1.035482406616210938e+02,1.248290023803710938e+02,1.521148376464843750e+02,9.873948669433593750e+01,1.838024597167968750e+02,1.530354919433593750e+02,1.840572814941406250e+02
8.812033081054687500e+01,1.003593444824218750e+02,1.697315368652343750e+02,1.068015289306640625e+02,1.383624420166015625e+02,1.389202880859375000e+02,8.924841308593750000e+01,1.672951507568359375e+02,1.493482360839843750e+02,1.708023529052734375e+02
8.434024047851562500e+01,9.900215911865234375e+01,1.755642547607421875e+02,1.080274200439453125e+02,1.217567443847656250e+02,1.378434448242187500e+02,8.916250610351562500e+01,1.685537414550781250e+02,1.522682189941406250e+02,1.779220886230468750e+02
8.123785400390625000e+01,1.131983566284179688e+02,1.745660400390625000e+02,9.469152832031250000e+01,1.413314666748046875e+02,1.529782104492187500e+02,1.155857772827148438e+02,1.882450256347656250e+02,1.763276824951171875e+02,1.771783752441406250e+02
8.257418060302734375e+01,1.127472839355468750e+02,1.704969787597656250e+02,9.497417449951171875e+01,1.266017913818359375e+02,1.534042510986328125e+02,1.032474594116210938e+02,1.764044189453125000e+02,1.681553955078125000e+02,1.633037414550781250e+02
7.519020843505859375e+01,1.035679168701171875e+02,1.766496582031250000e+02,1.033828048706054688e+02,1.344758758544921875e+02,1.479327239990234375e+02,1.013386688232421875e+02,1.842318420410156250e+02,1.558610839843750000e+02,1.822559661865234375e+02
7.318138122558593750e+01,1.090594482421875000e+02,1.720189514160156250e+02,9.847358703613281250e+01,1.249895553588867188e+02,1.375915832519531250e+02,9.077443695068359375e+01,1.692128295898437500e+02,1.664643859863281250e+02,1.639094696044921875e+02
